Id,Price
4885,179703.00275354082
8325,179109.92580931773
3630,127198.46745362936
9165,179980.37278292002
13945,211371.63712581343
10663,202645.32910330137
14803,181378.9206122219
7621,183017.17708529378
8205,212226.14005835066
10387,206265.9530096962
5457,159540.44928745023
10234,327571.469731867
6251,180681.21421664054
701,267099.83535248006
7930,171521.6977047335
15028,121958.31667740665
12172,76176.6481666282
5805,200998.41692010182
7411,262857.8488094418
14806,240647.83215604746
7890,164295.95019752448
10440,150719.66291674535
14926,161684.49470585943
5381,152631.94912742972
3800,373525.91537946794
10511,226351.1573236009
9324,241178.54110943677
3313,215113.28099989204
7351,156175.94558228122
8459,193593.28123064744
9957,122422.07690553385
12024,179088.56765921274
4380,220074.22212533376
5042,139821.04695799254
13289,144945.60910495603
13407,397691.82367052755
13258,157113.047462805
15993,266306.87857249036
12525,186818.20405553124
4062,218264.0874514734
12065,258188.38980821037
8227,198090.67917589293
11333,172772.88607856698
2867,142122.7908743194
3319,247339.9215270649
3523,313510.07387336844
7055,192482.44151786674
14930,198521.23720512816
3444,148417.49086547937
2940,332971.14413310745
6935,399964.93543066655
16116,335375.6049480448
13370,253758.09105814996
6103,229059.805074192
7446,171302.09207040808
1859,181629.34438687592
4079,193793.271083893
3228,162084.24997413481
9665,167712.1392954529
15957,292559.97689281614
11533,159806.39202016246
2314,127740.32625557383
4096,183864.1410694264
13437,195077.50119494376
5980,220113.227639672
2008,198001.9691777819
6754,176022.93156958066
4129,156996.34015591905
14557,283833.1567354374
7096,283348.3175441902
14297,245377.6793829016
3967,232170.6931314289
16485,119345.3277939454
13075,356653.0926457589
14289,198518.98043968246
10988,154468.06013890007
3230,161196.67174628048
13250,179669.03742862405
2559,182127.14154050878
7739,315768.3879407565
7213,172415.5128867948
6639,194460.96583614332
3164,271860.65096211364
15207,180265.39480434908
5113,186469.46153358123
3929,137287.05864388507
14493,239225.7300405467
11110,183593.0633753232
2033,209609.27686097097
16057,210551.50664046733
16709,206321.11535124714
14313,149730.68979984344
1028,284747.1814933099
7187,109652.27798428036
3738,311032.4916591675
9869,317343.93059867877
12644,188070.50973834022
3686,119869.7848911159
9196,282568.68201468897
12326,209286.71823769875
4936,208721.0014883678
13314,182895.7258718988
9857,324660.3304983268
519,178993.04388183556
8410,172527.71284307807
1720,183241.16143957988
10341,264379.52515213226
14415,194264.92368549365
10613,267409.69257549307
8027,212814.8123759868
15539,251729.9929660306
7431,251729.9929660306
1370,149035.3404270404
12708,153413.64130152503
2250,226743.26570018855
14758,143215.0840621407
8525,380947.4854819435
1538,305690.40056079614
1142,157518.4312087137
1152,230312.0820709501
9802,183071.61240435898
3331,311112.26925294445
15203,183837.4686315955
4247,178059.1044335434
1976,417061.55904646026
2346,204177.83507218747
10078,228743.31592619274
1938,205736.21870990001
7819,194428.50270795546
2168,245484.18272585783
15634,225798.15366339506
8465,213873.07221207547
9313,152647.46972744443
6539,139561.881055971
6325,95188.19969578733
13442,286133.8829965983
9967,163099.88950916476
7893,242846.1871703177
2861,214099.26051269655
11031,316937.12715700973
15073,141265.64262541628
13837,173158.79759327444
2524,238340.02968645637
8617,208640.60448038852
13513,193782.32040685636
3081,334259.9256306951
10675,416681.85291539767
1907,89733.416726721
4872,221652.2483512016
16274,433980.34380626335
11837,253309.75479399634
16577,229210.89561116628
5231,306965.4056202125
11315,280851.98755982216
273,206278.42898465236
8363,289765.29670519574
4255,215311.03427423345
16330,237760.55592555998
11528,179032.6405294281
14799,266553.9674496156
1611,263712.58424575074
9234,183018.35853942527
1633,116660.52665976534
6791,206308.36749804625
11567,467474.24752683577
3070,233257.27344908516
12094,245484.18272585783
14335,323192.9511690657
137,155480.9046168922
7182,170891.8816775537
11718,170231.11815866953
5194,111939.2221087063
97,339753.3219119241
5118,426646.8676514608
13920,305773.39112514583
9952,201548.89764647975
15337,190141.51379547216
10243,217505.2875295699
4048,413366.98675393086
171,153227.5124479589
11378,157732.85290097655
14190,180419.16601386716
15265,143740.1576822462
2740,135980.61183006997
5573,323540.4616908024
4481,248347.69537804142
2631,154306.32266796616
4984,235729.47896532202
16466,172700.6155330479
16716,127715.604002891
15325,193569.57495667206
10115,173443.14586290086
117,478105.51390877686
5476,107408.58588717606
11757,190746.9746151822
12359,133105.58366463997
15546,181373.42925561505
8133,157179.3012556737
9018,407583.1158808928
2075,173779.44841510593
11170,308399.85104403197
15733,199884.42068061393
9280,145796.63563346208
10734,355675.18345036655
14071,173540.44688375024
7373,245525.15144011375
14736,193954.51158331084
3458,117126.59488334697
6183,179954.75011933027
7825,215113.22488284617
16775,182134.4238407192
5717,182387.96010404997
12397,143476.45894806512
8189,423734.73130556394
4423,212353.26617861964
3994,143135.72430921046
10342,183631.12470843832
10051,193659.90151788303
9453,143080.36693569936
12593,413637.87323336385
1274,100966.83889001817
6933,379075.09697319067
1761,149416.96604382934
7157,339928.8358991738
15169,150119.33760318017
6792,374710.2596164967
13830,180237.43587621604
7240,179371.39294079138
3051,315907.31594752695
6550,117467.70630468814
4603,179660.44010998675
5729,172433.14629226943
13473,307449.7238756968
15104,144049.89391744457
6599,336355.813176996
2216,268030.3994662494
8721,322317.80920305074
3645,184524.04308076482
8664,223656.7685751924
11001,217143.21072900784
753,170947.72973670944
8129,217685.8519228795
15235,164282.87552628547
3359,195802.69671036876
10424,213492.05467489478
10226,218134.41719839937
9252,209513.96319499952
3008,256206.16926202714
5849,156697.27269105014
8494,156749.1484027813
6764,146077.53072398208
12445,314777.008800024
11716,182338.4288156419
4508,119850.80118592296
5669,196322.71190386446
11427,91951.27090843722
11065,181935.98640414435
8910,227103.1499599132
16401,383103.4646665016
11913,157003.25409394223
6221,211050.4905585328
10839,180705.11591953388
2809,206808.03410263386
13311,188001.4595190093
6866,188503.50768821506
6019,179371.39294079138
3024,160911.27185423466
1391,235131.77891993208
15904,197272.7862510204
15858,352120.7150932722
9911,264346.4955966176
16579,209219.41434002906
4394,276313.4903591962
1468,382419.6325021303
12965,150958.4850531911
2249,199020.6010271085
14384,157693.38986923767
13040,117592.51820508658
8872,139561.881055971
12864,265032.26409060584
15712,176991.52774672274
14049,197924.3597151455
1840,91402.58140916543
12019,178531.21404961412
8948,179577.4874761797
15154,245770.5458323036
6943,152600.50938045292
12564,375654.3728554456
12766,165796.9331308165
7255,218935.21317536946
7962,154301.9951937902
709,136581.91888863005
4634,167066.2049997692
889,220255.9951994382
4774,139013.65921660728
13890,189869.03503892716
15431,166991.34135979065
8726,347348.44947762054
10373,139626.00776392137
6413,181900.03842952612
9761,141319.7767261911
15864,142106.74939786343
6147,154010.8617063865
3384,284495.0660825489
320,290011.48918656644
8006,145944.63709748737
14395,169773.85230392826
14976,102128.89257747043
12185,218021.36028833454
4779,132066.15566908792
8551,165240.94286676933
9025,281138.2778220033
10616,215364.7398481623
7475,102556.5121703114
6341,321857.30979907315
14163,144945.60910495603
2211,190655.14345486352
10532,298738.8598604326
14338,142127.72354974528
831,171716.25913794307
3382,153896.486012456
9209,251712.93589484252
7188,232675.76258614368
7197,207910.556287645
11270,171423.5987738489
15918,121296.95447421607
6937,427308.50731650996
6178,180928.81749908644
10668,143740.1576822462
1413,271944.3445695336
6884,368990.507665067
8266,199116.4060776808
14019,188220.66898186045
16764,143405.01111685036
15306,169947.0908290121
3740,251220.03372685003
5298,188797.57020165492
8319,181629.34438687592
4229,173728.76513392368
13429,217244.58412571982
1753,429474.12810635637
860,225117.69449376207
14219,148855.87821220027
12113,194605.7268518023
11309,103696.12845539217
9930,192504.98199348262
10570,193475.6879942729
2839,157555.5325881786
6699,139420.68942111192
16647,123594.79399204269
5325,223389.83648077925
13733,172902.07847976356
7818,283483.40619997075
12505,177288.79684466388
9489,190336.88051129362
10106,181196.01444224306
7864,203954.4270310528
5134,279056.7323597313
11859,149099.18136521807
7440,306438.65245112486
1525,312462.59452868276
7339,183084.05412943577
8,338086.221823432
3248,117243.51338669554
8995,219118.48435821707
15178,76396.88457935826
8594,185492.88025857505
15770,239679.38960946
15859,323351.6478719147
1735,322875.5919271439
11410,433617.59584590176
16397,152777.42189950205
3572,149035.3404270404
5501,117387.96162600449
969,197075.08121799052
6977,459935.5683871946
1233,180983.83718172676
4258,155182.26884527525
90,429503.532955365
16650,181520.9357457793
197,109657.6755145057
12514,271069.02743100555
4367,189732.50055594422
3199,179429.5171674884
5600,206359.62711548476
11641,235722.21260168328
14609,119888.13386222924
12775,166604.37153696117
14240,182367.81988024258
7933,173822.14284613097
6945,339769.42146592314
14006,202743.13387161453
6320,270657.5073861083
12061,188807.9844098533
16369,212426.58643235345
16354,383509.1722034399
3970,279788.821472788
1048,206293.93514636875
3639,217778.78352490757
14448,209663.22397290912
2812,398685.05657420924
3932,158274.17133390368
14875,331699.7763630261
8883,112493.15167609241
7622,303411.3183407347
7252,139073.27812493086
9751,177909.37959062678
2378,188943.8070088644
6816,248697.57231078896
15358,183177.06860252324
7843,157848.76100855155
10448,417977.8791931253
7840,307894.90815125464
8880,232360.68318076598
12551,380800.0672150218
15470,196317.4911960241
16207,212089.71001419643
12123,127808.23578262683
15247,392228.9333924106
7481,201602.60039907662
16171,338336.93830414314
7461,319580.8158672224
902,321390.2819344481
13094,142836.847311192
11584,245455.6610167128
4462,190008.39196451058
15576,143080.36693569936
16606,267451.7226304174
5427,308254.1289844788
7725,150141.10080870066
5409,190950.89753342743
12579,129453.16898114874
12013,215757.51571845065
11321,210706.30880787468
9932,150237.4144103334
591,142158.56232921756
10357,214670.61803766494
3336,224159.88155551907
13,196351.61837840144
4809,207182.2334686116
7555,205902.95992323922
15172,341462.64193304704
6989,189873.06607157356
4707,181418.7348918083
2046,233941.95790964767
6495,96187.96401303433
3873,194567.67388187093
7061,205902.95992323922
12112,218042.89220916558
8917,281124.86370949744
7735,170016.37699838207
16442,217505.2875295699
4244,164961.12400049955
3747,238537.10832793993
11086,180680.78491376663
10080,210642.93946162285
15057,276979.3799642311
1331,200497.8016728444
8891,148196.22385763927
13411,225878.85602734887
16730,220138.54849392772
2267,197418.68034267207
3022,181078.99989184822
11190,217482.72123415448
11857,187020.4496900912
9318,186362.70130509394
16512,165842.13551255863
2053,179154.63404394576
13707,144945.60910495603
12143,150493.40881252725
14080,159556.86254819887
6130,180684.3072321974
7936,89760.5201594893
10101,156864.08999922982
5663,197178.4308322631
14811,139420.68942111192
1366,196702.01751664453
908,207647.93598407687
2953,120136.63915573226
14629,167401.44244057767
15096,333375.89919106994
2115,196234.4099368504
11770,166607.48848542187
12701,185004.04534335053
14584,139561.881055971
1893,391989.9250563979
9501,448074.5238014923
2138,131438.7904532465
9346,214296.15144948295
15960,344371.9577446748
8230,162910.60415126293
13843,218222.29518553993
13810,236737.38366206596
15650,156840.59927103957
9974,167901.26546333844
12200,194227.7481970977
538,184299.27522080336
5334,207928.61705511055
14823,117835.34592074461
4817,166134.2711667358
9041,218294.46511631587
4359,262792.3612500742
4852,243625.3184348783
10141,138959.33832004122
1503,201771.7155995207
16256,420600.7981762931
683,102990.83862274508
14382,192518.83429581264
7248,218554.37051647203
1200,166196.2151421624
3563,179683.9160731993
3681,415241.88486313657
3053,246534.22907170453
4099,211933.9514158268
807,124949.29922320494
4658,267661.14985278866
3535,162544.9202652608
12548,152648.92360908331
10488,198658.8273488117
5851,171403.69536668676
13736,239456.08687415364
875,167489.00727942688
14449,153045.49840357775
3958,339485.84330119734
10727,182053.6710563536
11296,133735.62820183407
13646,249380.20347720396
9599,233318.02953273576
7135,320754.31088511343
5943,338067.814327969
2695,260999.59578019037
6766,198390.15414757805
5630,183987.51052086308
13586,194706.14945940595
3507,397187.30967207777
10014,139639.9347468364
459,268428.06513249065
3582,146265.52653437157
8560,297481.5077069575
3372,180584.71842747982
13109,240571.34958229578
8160,238295.80985405066
10706,233706.8732474163
9104,334348.1249805877
2870,198295.21319288266
13712,191996.9986328297
13924,148448.66869764146
798,223746.63063954157
9750,430406.2778652747
16248,399788.4796535567
3170,193441.37277796317
12700,243327.96463246958
10601,124578.36339671166
514,194985.01814299118
4010,276155.70058387937
8124,152949.02976664825
10800,161972.45263759178
13628,200581.3587466265
11637,142969.7576809543
781,167933.6327453667
16156,197442.05142148506
12618,246525.36068810362
9766,156351.99114904925
15987,258761.0215344529
11051,321869.75178564753
7673,193268.73884900165
1245,413366.98675393086
2443,165495.7949811379
7413,76637.61828276486
310,140252.60338771896
10921,234564.7916109383
8709,89733.416726721
12404,324591.2943366592
14986,206484.6783818036
10714,297819.7550451801
14286,194126.63391509434
13828,337678.5239486468
8926,391655.4319218921
12233,182257.28286135843
3913,192658.44060564996
5221,176582.26726186584
14965,87418.62476557611
862,175105.0495686886
13907,129538.94809319176
5418,195975.61697548052
2045,165616.35285408486
13321,200637.44738391135
2762,219551.56875840042
13888,176808.27483699087
14962,155944.25521543942
13305,279059.4468712961
8487,263416.3462763084
7146,166138.1075806961
1134,177780.58519109234
15092,325375.14005152095
13760,245419.28640678694
11958,428975.1701992248
3177,181034.60856293052
11350,195721.86431497
1524,95522.76216551101
5527,244033.48288123417
2872,207237.17382030596
8602,379723.89976626914
3067,279891.26418725454
10435,218394.5516516472
11222,216419.51180708167
8700,176771.18874238105
10961,214386.41272738346
14305,201686.35146768144
8362,267869.9615127414
4979,156788.1786629641
7180,326348.31436811585
5763,138124.43704543763
2192,218008.50196771233
13581,184822.8309575619
10720,157355.07101011794
1358,240290.32385229514
13366,329485.22107940214
13539,398768.89437723573
12849,214055.440975079
6794,170184.72627539063
525,433529.7171145567
12223,338180.14109887293
16271,124949.29922320494
5818,127673.24353591165
16588,274831.76722822525
8981,128206.62987055434
16476,126543.37218606992
14663,182216.62095085916
3,148452.09001950276
6615,131396.57134766201
12215,270087.67801370635
304,245006.2254022776
13634,280811.88035263773
9208,165248.33737505582
2175,181839.11692114774
250,232433.2584779651
6045,192874.61099996787
10516,155469.3918294436
1852,442788.6960733703
1573,191668.9187926892
15079,161329.90223879673
5500,182158.2843268446
15775,189257.94887218252
3198,167107.43348562665
6718,179944.7983240267
4149,193207.60249389385
9627,315780.4043628134
7595,251970.46335180846
4538,193493.79146751456
3555,216684.89229815936
10483,405411.66359131946
8834,164927.90119350166
16412,170775.5589568965
6449,124367.28821672665
2767,177788.3975296953
11498,170022.21747473552
16472,143219.6582651073
178,339787.05144750024
10948,184370.12269877535
13313,254276.14218552734
8065,147110.7725193928
102,152307.16321860495
14428,201076.94684203496
11973,178692.9551036798
6663,202675.93366818703
15989,128955.3286019676
10955,382949.8102188677
11772,152230.33182532995
11364,274321.1927433125
7082,185241.49164272298
7749,469813.1344462233
6428,148440.52576364132
6869,102145.34925267212
295,164720.12854306799
12266,244123.74249692212
11129,192777.55103657872
826,398485.0822637719
3262,258322.412750942
15641,314546.7374616714
1662,396985.4479190426
10926,217801.2793473296
10232,231028.42000644092
6376,181731.4321819973
7817,172039.71014172662
354,200351.26918066965
10076,186425.8923101739
11379,326313.0940463272
10184,139390.87088477932
4696,396623.17199315375
13562,456411.184495273
5436,175677.9984737053
13196,139578.29845516576
14939,313092.2590466531
14004,205757.1293111449
5916,183959.9785555687
7229,179737.49145665922
9143,159261.99881793922
3440,216859.99198845812
319,173158.79759327444
11683,246502.85401097275
12647,238001.13754182225
12788,152660.17395766947
13662,215177.70980411326
423,268401.6284280352
5222,180585.82078508814
9242,217514.52667602632
2641,190560.9772679964
4855,162406.1520345904
5360,175198.370780399
9799,192822.47857629854
5526,246514.48309244507
10309,166574.84652439618
2144,413926.03680746676
7191,189633.32850731857
6732,158771.3255274158
14789,152552.38761679977
13525,156776.4655374985
4066,254115.96722346722
16422,212754.01793802943
14890,226791.51766251196
2922,207676.80094080785
3601,138992.81789224854
13416,117548.97127350523
14363,195443.13312103716
9496,284892.11248765484
7115,325375.14005152095
8615,185861.14288426717
5218,76176.6481666282
9493,206759.83551235488
10623,177750.4491504076
2272,163357.05594890084
3352,322787.12601059215
84,174587.1161781888
8086,139013.65921660728
2595,238607.7089362252
3531,150437.23030636416
7460,375835.87283381756
9214,257533.53223286325
2790,258372.96107379525
10548,253776.32636554603
9218,175643.8197788249
7435,190168.81890185864
15780,170152.01578541019
7640,217826.5150793229
6223,165814.5568564462
3425,111873.00618716012
10582,145796.63563346208
702,257191.22982681042
2111,181133.09611849353
11730,182630.73091005356
9865,246456.25090221348
16478,323137.18790806446
1885,212840.64152899335
3956,325370.27729167655
16735,139578.29845516576
15264,215018.39557774068
15971,183375.38414349017
5584,235599.61318574406
15242,177153.41357803403
14358,188676.99336416298
11300,235131.77891993208
5446,170590.95705574026
3934,187937.82710920487
6610,180684.3072321974
10164,292001.95285592007
4646,202003.237858793
13304,195077.52468524862
1985,210413.18371591863
4746,139561.881055971
7963,209231.41975642505
14083,256494.01255443093
13140,311027.19704060757
15023,250792.9977459605
13093,234301.5472256331
7160,187120.61082959414
7407,181927.35711123393
16056,156672.5725256045
751,457001.39057839924
6179,121245.4691449384
9137,241178.54110943677
10992,224099.13623754267
5744,421583.72748345195
10884,178335.67276014958
12858,311480.3378104169
13005,320647.1709679212
16714,191919.99119718606
1419,249648.59567803904
6064,189630.21701557544
3771,192431.9784037987
5945,462921.9325512246
8453,76396.88457935826
3806,157483.42817451287
16748,244709.83495851632
11380,206731.4568221093
3107,194904.90357015052
12003,206293.93514636875
14567,233794.40064848374
1079,186916.6671647095
11705,145242.60993701714
7814,194109.53309910072
10174,161684.49470585943
5514,253886.790773217
5265,274519.2010270204
10520,370043.25829948456
13195,216009.7785302865
14601,399628.62797557673
6012,186742.54912536472
13079,161725.86570472125
9009,130362.30706464221
3122,186324.14488372713
5470,248688.44593055823
4840,173061.6356834852
6270,252083.79822942396
9158,101653.79838814418
10120,132188.206396877
10672,273507.421014341
4573,150862.81416977028
12118,297460.4165592453
7447,127534.67563718912
2171,209818.21514345435
6126,303018.86933789484
2836,166100.025249995
1457,243393.61442810908
11165,214358.13417603108
5923,210887.97388711074
1813,213975.355302353
3492,266494.96533244895
1917,312674.17150014936
965,387406.5086989739
15795,150425.0195185898
821,193533.6267046685
4568,179612.74433196688
9078,253356.14850042033
11371,139111.03248621582
5149,184897.25128464165
281,193569.48027477603
1918,249398.5340561471
776,128654.39118068689
210,189155.61027572982
10782,181520.76655114873
9653,172978.6644308768
9372,165627.96167068317
5868,216279.47299207642
6176,121958.31667740665
3969,117518.66692980645
7427,153448.82157700424
8544,464374.37783038284
5219,225687.304422687
16488,136734.78268142862
5855,250815.2140742327
15920,119416.03473658221
4393,429742.62680857093
5770,151403.36127314257
2900,150677.65965667792
8622,87003.640244714
11610,265229.6274507979
10969,120015.19188453733
11029,121296.95447421607
6193,332070.69183555513
14087,437515.87418658216
13623,178730.07584742454
16689,174957.59297367514
1027,246505.9437058798
949,142127.72354974528
672,121517.44601720589
13832,143822.06376957847
2471,201388.50838656918
8728,285606.7240780821
7742,231428.56268853295
2698,217867.65754673813
9084,156260.48510127518
6075,292417.9626282015
2874,182461.9572963226
13119,118228.06907540667
5010,212423.4205827202
1284,180410.30983393354
1151,172084.56182973515
5110,380985.4908317371
11386,162214.3826553176
8019,183878.6730119425
2859,120429.56186763168
16110,179067.41632182262
16027,280159.5075970354
14902,166749.79481586584
14301,200886.8918669205
2451,236204.4611108027
13596,147612.67595519152
1464,132478.31345302958
7927,407253.8840750108
9638,320250.6356031145
8009,295655.5222586484
11903,158108.52039246514
9243,113219.46833528049
547,174270.77121641033
5511,139403.20825774342
11247,187071.39939734188
15928,340920.7333710122
3434,231938.9481805143
7614,139013.65921660728
1380,192496.0770405459
2770,142979.73752267586
111,170121.82550958966
5994,142209.98957822841
12341,205016.20036898574
2787,261896.03784915185
14410,292203.5135535716
15983,132755.34902184337
14876,220896.43864415222
653,139013.65921660728
2174,181962.42911449444
2575,336149.74799967575
7976,161631.4669813423
5812,337153.7609952656
13589,395579.93438904587
9122,133038.27354648247
8159,432798.51702485536
8754,347504.3210244263
9321,225945.23970093398
13535,186352.5621238351
2083,161929.21796542406
2689,371376.9667086679
2248,211487.85786326925
11649,163650.99487817805
11045,238751.0444725349
1276,102258.69642212303
5962,120492.80422155265
13012,161684.49470585943
4642,180881.1675108353
179,181129.8956111679
15347,383603.62050801853
3339,151663.7347008585
